9: nome_desti, 4: nome_orige
9: Tubar?o, 4: Capivari de Baixo
9: Tubar?o, 4: Gravatal
9: Tubar?o, 4: Jaguaruna
9: Tubar?o, 4: Laguna
9: Tubar?o, 4: Pedras Grandes
9: Tubar?o, 4: Sang?o
9: Umarizal, 4: Vi?osa
9: Tubar?o, 4: S?o Ludgero
9: Tubar?o, 4: S?o Martinho
9: Tubar?o, 4: Treze de Maio
9: Tubar?o, 4: Armaz?m
9: Tubar?o, 4: Bra?o do Norte
9: Tubar?o, 4: Capivari de Baixo
9: Ji-Paran?, 4: Rondol?ndia
9: Tubar?o, 4: Gravatal
9: Tubar?o, 4: Jaguaruna
9: Tubar?o, 4: Laguna
9: Tubar?o, 4: Pedras Grandes
9: Umarizal, 4: Vi?osa
9: Tubar?o, 4: Sang?o
9: Tubar?o, 4: S?o Ludgero
9: Tubar?o, 4: S?o Martinho
9: Tubar?o, 4: Treze de Maio
9: Arroio do Meio, 4: Capit?o
9: Bag?, 4: Acegu?
9: Bag?, 4: Candiota
9: Bag?, 4: Dom Pedrito
9: Bag?, 4: Hulha Negra
9: Bag?, 4: Pinheiro Machado
9: Cajazeiras, 4: Baixio
9: Bento Gon?alves, 4: Carlos Barbosa
9: Bento Gon?alves, 4: Garibaldi
9: Bento Gon?alves, 4: Monte Belo do Sul
9: Bento Gon?alves, 4: Nova Prata
9: Bento Gon?alves, 4: Santa Tereza
9: Bento Gon?alves, 4: S?o Valentim do Sul
9: Bento Gon?alves, 4: Veran?polis
9: Ca?apava do Sul, 4: Lavras do Sul
9: Ca?apava do Sul, 4: Santana da Boa Vista
9: Cachoeira do Sul, 4: Cerro Branco
9: Pombal, 4: Mato Grosso
9: Cajazeiras, 4: Ipaumirim
9: Cachoeira do Sul, 4: Novo Cabrais
9: Cachoeira do Sul, 4: Para?so do Sul
9: Carazinho, 4: Almirante Tamandar? do Sul
9: Carazinho, 4: Chapada
9: Carazinho, 4: Coqueiros do Sul
9: Carazinho, 4: N?o-Me-Toque
9: Carazinho, 4: Saldanha Marinho
9: Carazinho, 4: Santo Ant?nio do Planalto
9: Carazinho, 4: Sarandi
9: Casca, 4: Santo Ant?nio do Palma
9: Cajazeiras, 4: S?o Jo?o do Rio do Peixe
9: Casca, 4: S?o Domingos do Sul
9: Encantado, 4: Anta Gorda
9: Encantado, 4: Arvorezinha
9: Encantado, 4: Doutor Ricardo
9: Encantado, 4: Il?polis
9: Encantado, 4: Mu?um
9: Encantado, 4: Nova Br?scia
9: Encantado, 4: Relvado
9: Encantado, 4: Roca Sales
9: Erechim, 4: Aratiba
9: Cajazeiras, 4: Bom Jesus
9: Erechim, 4: ?urea
9: Erechim, 4: Bar?o de Cotegipe
9: Erechim, 4: Barra do Rio Azul
9: Erechim, 4: Benjamin Constant do Sul
9: Rio Branco, 4: Epitaciol?ndia
9: Erechim, 4: Campinas do Sul
9: Erechim, 4: Carlos Gomes
9: Erechim, 4: Centen?rio
9: Erechim, 4: Charrua
9: Erechim, 4: Cruzaltense
9: Erechim, 4: Erval Grande
9: Cajazeiras, 4: Bonito de Santa F?
9: Erechim, 4: Esta??o
9: Erechim, 4: Faxinalzinho
9: Erechim, 4: Gaurama
9: Erechim, 4: Get?lio Vargas
9: Erechim, 4: Itatiba do Sul
9: Erechim, 4: Jacutinga
9: Erechim, 4: Marcelino Ramos
9: Erechim, 4: Mariano Moro
9: Erechim, 4: Paim Filho
9: Erechim, 4: Paulo Bento
9: Cajazeiras, 4: Cachoeira dos ?ndios
9: Erechim, 4: Ponte Preta
9: Erechim, 4: Quatro Irm?os
9: Erechim, 4: S?o Valentim
9: Erechim, 4: Severiano de Almeida
9: Erechim, 4: Tr?s Arroios
9: Erechim, 4: Viadutos
9: Espumoso, 4: Alto Alegre
9: Espumoso, 4: Campos Borges
9: Estrela, 4: Colinas
9: Estrela, 4: Teut?nia
9: Cajazeiras, 4: Carrapateira
9: Frederico Westphalen, 4: Ametista do Sul
9: Frederico Westphalen, 4: Boa Vista das Miss?es
9: Frederico Westphalen, 4: Cai?ara
9: Frederico Westphalen, 4: Erval Seco
9: Frederico Westphalen, 4: Ira?
9: Frederico Westphalen, 4: Jaboticaba
9: Frederico Westphalen, 4: Liberato Salzano
9: Frederico Westphalen, 4: Palmitinho
9: Frederico Westphalen, 4: Pinhal
9: Frederico Westphalen, 4: Pinheirinho do Vale
9: Cajazeiras, 4: Concei??o
9: Frederico Westphalen, 4: Rodeio Bonito
9: Frederico Westphalen, 4: Seberi
9: Frederico Westphalen, 4: Taquaru?u do Sul
9: Frederico Westphalen, 4: Vicente Dutra
9: Frederico Westphalen, 4: Vista Alegre
9: Horizontina, 4: Doutor Maur?cio Cardoso
9: Ibirub?, 4: Quinze de Novembro
9: Vilhena, 4: Cabixi
9: Itaqui, 4: Ma?ambara
9: Itaqui, 4: Ma?ambara
9: Lagoa Vermelha, 4: Cap?o Bonito do Sul
9: Cajazeiras, 4: Monte Horebe
9: Lagoa Vermelha, 4: Caseiros
9: Lagoa Vermelha, 4: S?o Jos? do Ouro
9: Lagoa Vermelha, 4: Tupanci do Sul
9: Marau, 4: Camargo
9: Marau, 4: Gentil
9: Marau, 4: Nova Alvorada
9: Nova Petr?polis, 4: Linha Nova
9: Nova Petr?polis, 4: Picada Caf?
9: Palmeira das Miss?es, 4: Boa Vista das Miss?es
9: Palmeira das Miss?es, 4: Cerro Grande
9: Cajazeiras, 4: Po?o de Jos? de Moura
9: Palmeira das Miss?es, 4: Dois Irm?os das Miss?es
9: Palmeira das Miss?es, 4: Lajeado do Bugre
9: Palmeira das Miss?es, 4: Novo Barreiro
9: Palmeira das Miss?es, 4: Rodeio Bonito
9: Palmeira das Miss?es, 4: Sagrada Fam?lia
9: Palmeira das Miss?es, 4: S?o Jos? das Miss?es
9: Palmeira das Miss?es, 4: S?o Pedro das Miss?es
9: Salto do Jacu?, 4: Jacuizinho
9: Salvador do Sul, 4: S?o Jos? do Sul
9: Sananduva, 4: Maximiliano de Almeida
9: Cajazeiras, 4: Santa Helena
9: Sananduva, 4: Paim Filho
9: Sananduva, 4: Santo Expedito do Sul
9: Sananduva, 4: S?o Jo?o da Urtiga
9: Santa Vit?ria do Palmar, 4: Chu?
9: Santiago, 4: Cap?o do Cip?
9: Santiago, 4: Itacurubi
9: Santiago, 4: Nova Esperan?a do Sul
9: Santiago, 4: Unistalda
9: Santo ?ngelo, 4: Cerro Largo
9: Santo ?ngelo, 4: Entre-Iju?s
9: Santana, 4: Can?polis
9: Pombal, 4: Paulista
9: Cajazeiras, 4: S?o Jos? de Piranhas
9: Santo ?ngelo, 4: Eug?nio de Castro
9: Santo ?ngelo, 4: Giru?
9: Santo ?ngelo, 4: Guarani das Miss?es
9: Santo ?ngelo, 4: Mato Queimado
9: Santo ?ngelo, 4: Porto Xavier
9: Santo ?ngelo, 4: S?o Luiz Gonzaga
9: Santo ?ngelo, 4: S?o Miguel das Miss?es
9: Santo ?ngelo, 4: Sete de Setembro
9: Santo ?ngelo, 4: Vit?ria das Miss?es
9: Santo Augusto, 4: Chiapetta
9: Cajazeiras, 4: Serra Grande
9: Santo Augusto, 4: Coronel Bicaco
9: Santo Augusto, 4: Inhacor?
9: Santo Augusto, 4: S?o Val?rio do Sul
9: S?o Gabriel, 4: Santa Margarida do Sul
9: S?o Gabriel, 4: Vila Nova do Sul
9: S?o Sebasti?o do Ca?, 4: Harmonia
9: S?o Sebasti?o do Ca?, 4: Tupandi
9: Serafina Corr?a, 4: Montauri
9: Sinimbu, 4: Herveiras
9: Soledade, 4: Arvorezinha
9: Catol? do Rocha, 4: Jo?o Dias
9: Soledade, 4: Barros Cassal
9: Soledade, 4: Fontoura Xavier
9: Soledade, 4: Ibirapuit?
9: Soledade, 4: Morma?o
9: Soledade, 4: S?o Jos? do Herval
9: Tapejara, 4: ?gua Santa
9: Tapejara, 4: Charrua
9: Tapejara, 4: Ibia??
9: Tapejara, 4: Santa Cec?lia do Sul
9: Tapejara, 4: Vila L?ngaro
9: Catol? do Rocha, 4: Bel?m do Brejo do Cruz
9: Tenente Portela, 4: Barra do Guarita
9: Tenente Portela, 4: Miragua?
9: Tenente Portela, 4: Vista Ga?cha
9: Tr?s de Maio, 4: Alegria
9: Tr?s de Maio, 4: Boa Vista do Buric?
9: Tr?s de Maio, 4: Independ?ncia
9: Tr?s de Maio, 4: S?o Jos? do Inhacor?
9: Tr?s Passos, 4: Bom Progresso
9: Tr?s Passos, 4: Braga
9: Tr?s Passos, 4: Crissiumal
9: Catol? do Rocha, 4: Bom Sucesso
9: Tr?s Passos, 4: Derrubadas
9: Tr?s Passos, 4: Esperan?a do Sul
9: Tr?s Passos, 4: Humait?
9: Tr?s Passos, 4: Redentora
9: Tr?s Passos, 4: S?o Martinho
9: Tr?s Passos, 4: Sede Nova
9: Tr?s Passos, 4: Tiradentes do Sul
9: Tucunduva, 4: Novo Machado
9: Vacaria, 4: Esmeralda
9: Vacaria, 4: Monte Alegre dos Campos
9: Catol? do Rocha, 4: Brejo do Cruz
9: Vacaria, 4: Muitos Cap?es
9: Vacaria, 4: Pinhal da Serra
9: Ven?ncio Aires, 4: Mato Leit?o
9: Ven?ncio Aires, 4: Passo do Sobrado
9: Aquidauana, 4: Anast?cio
9: Aquidauana, 4: Nioaque
9: Bataguassu, 4: Santa Rita do Pardo
9: Carauari, 4: Itamarati
9: Bataguassu, 4: Santa Rita do Pardo
9: Camapu?, 4: Figueir?o
9: Cassil?ndia, 4: Apor?
9: Catol? do Rocha, 4: Brejo dos Santos
9: Cassil?ndia, 4: Itaj?
9: Cassil?ndia, 4: Lagoa Santa
9: Chapad?o do Sul, 4: Chapad?o do C?u
9: Corumb?, 4: Lad?rio
9: Coxim, 4: Alcin?polis
9: Dourados, 4: Amamba?
9: Dourados, 4: Ang?lica
9: Dourados, 4: Caarap?
9: Dourados, 4: Deod?polis
9: Dourados, 4: Douradina
9: Catol? do Rocha, 4: Jeric?
9: Dourados, 4: F?tima do Sul
9: Dourados, 4: Gl?ria de Dourados
9: Dourados, 4: Itapor?
9: Dourados, 4: Ivinhema
9: Dourados, 4: Jate?
9: Dourados, 4: Juti
9: Dourados, 4: Laguna Carap?
9: Dourados, 4: Maracaju
9: Dourados, 4: Mundo Novo
9: Dourados, 4: Navira?
9: Catol? do Rocha, 4: Riacho dos Cavalos
9: Dourados, 4: Novo Horizonte do Sul
9: Dourados, 4: Ponta Por?
9: Dourados, 4: Rio Brilhante
9: Dourados, 4: Sete Quedas
9: Dourados, 4: Tacuru
9: Dourados, 4: Vicentina
9: Jardim, 4: Guia Lopes da Laguna
9: Miranda, 4: Bodoquena
9: Nova Andradina, 4: Anauril?ndia
9: Nova Andradina, 4: Ang?lica
9: Itaporanga, 4: Aguiar
9: Nova Andradina, 4: Bataipor?
9: Nova Andradina, 4: Taquarussu
9: Parana?ba, 4: Inoc?ncia
9: Tr?s Lagoas, 4: ?gua Clara
9: Tr?s Lagoas, 4: Brasil?ndia
9: Tr?s Lagoas, 4: Selv?ria
9: ?gua Boa, 4: Campin?polis
9: ?gua Boa, 4: Canarana
9: ?gua Boa, 4: Cocalinho
9: ?gua Boa, 4: Ga?cha do Norte
9: Pombal, 4: Riacho dos Cavalos
9: Itaporanga, 4: Boa Ventura
9: ?gua Boa, 4: Nova Nazar?
9: ?gua Boa, 4: Quer?ncia
9: ?gua Boa, 4: Ribeir?o Cascalheira
9: Araputanga, 4: Figueir?polis d'Oeste
9: Araputanga, 4: Indiava?
9: Araputanga, 4: Jauru
9: Araputanga, 4: Reserva do Caba?al
9: Campo Novo do Parecis, 4: Sapezal
9: Comodoro, 4: Campos de J?lio
9: Confresa, 4: Porto Alegre do Norte
9: Itaporanga, 4: Igaracy
9: Confresa, 4: S?o Jos? do Xingu
9: Confresa, 4: Santa Cruz do Xingu
9: Jaciara, 4: Dom Aquino
9: Jaciara, 4: Juscimeira
9: Jaciara, 4: S?o Pedro da Cipa
9: Lucas do Rio Verde, 4: Tapurah
9: Mirassol d'Oeste, 4: Gl?ria d'Oeste
9: Mirassol d'Oeste, 4: Porto Esperidi?o
9: Mirassol d'Oeste, 4: S?o Jos? dos Quatro Marcos
9: Rio Branco, 4: Feij?
9: Pontes e Lacerda, 4: Conquista d'Oeste
9: Itaporanga, 4: Curral Velho
9: Pontes e Lacerda, 4: Vila Bela da Sant?ssima Trindade
9: Pontes e Lacerda, 4: Nova Lacerda
9: Pontes e Lacerda, 4: Vale de S?o Domingos
9: Terra Nova do Norte, 4: Nova Guarita
9: Vila Rica, 4: Porto Alegre do Norte
9: Vila Rica, 4: Santa Cruz do Xingu
9: Vila Rica, 4: Santa Terezinha
9: Goiatuba, 4: Jovi?nia
9: Quirin?polis, 4: Gouvel?ndia
9: Quirin?polis, 4: Paranaiguara
9: Itaporanga, 4: Diamante
9: Quirin?polis, 4: S?o Sim?o
9: Rubiataba, 4: Ipiranga de Goi?s
9: Rubiataba, 4: Morro Agudo de Goi?s
9: Rubiataba, 4: Nova Am?rica
9: Ariquemes, 4: Machadinho d'Oeste
9: Ariquemes, 4: Rio Crespo
9: Ariquemes, 4: Alto Para?so
9: Ariquemes, 4: Buritis
9: Ariquemes, 4: Cacaul?ndia
9: Ariquemes, 4: Campo Novo de Rond?nia
9: Itaporanga, 4: Ibiara
9: Ariquemes, 4: Cujubim
9: Ariquemes, 4: Monte Negro
9: Guajar?-Mirim, 4: Nova Mamor?
9: Jaru, 4: Governador Jorge Teixeira
9: Jaru, 4: Theobroma
9: Jaru, 4: Vale do Anari
9: Ji-Paran?, 4: Cacoal
9: Ji-Paran?, 4: Costa Marques
9: Ji-Paran?, 4: Ouro Preto do Oeste
9: Ji-Paran?, 4: Presidente M?dici
9: Itaporanga, 4: Nova Olinda
9: Ji-Paran?, 4: S?o Miguel do Guapor?
9: Itaporanga, 4: Pedra Branca
9: Vilhena, 4: Cerejeiras
9: Vilhena, 4: Colorado do Oeste
9: Vilhena, 4: Corumbiara
9: Vilhena, 4: Chupinguaia
9: Vilhena, 4: Comodoro
9: Rio Branco, 4: Acrel?ndia
9: Rio Branco, 4: Brasil?ia
9: Rio Branco, 4: Bujari
9: Rio Branco, 4: Capixaba
9: Rio Branco, 4: Cruzeiro do Sul
9: Itaporanga, 4: Santa In?s
9: Rio Branco, 4: Senador Guiomard
9: Rio Branco, 4: Sena Madureira
9: Rio Branco, 4: Tarauac?
9: Rio Branco, 4: Xapuri
9: Rio Branco, 4: Porto Acre
9: Rio Branco, 4: Boca do Acre
9: Itaporanga, 4: Santana de Mangueira
9: Rio Branco, 4: Pauini
9: Itacoatiara, 4: Urucurituba
9: L?brea, 4: Canutama
9: Parintins, 4: Barreirinha
9: Parintins, 4: Boa Vista do Ramos
9: Itaporanga, 4: S?o Jos? de Caiana
9: Parintins, 4: Mau?s
9: Parintins, 4: Nhamund?
9: Parintins, 4: Faro
9: Tabatinga, 4: Amatur?
9: Tabatinga, 4: Atalaia do Norte
9: Tabatinga, 4: Benjamin Constant
9: Tabatinga, 4: Santo Ant?nio do I??
9: Tabatinga, 4: S?o Paulo de Oliven?a
9: Tef?, 4: Alvar?es
9: Tef?, 4: Fonte Boa
9: Pombal, 4: S?o Domingos de Pombal
9: Monteiro, 4: Camala?
9: Tef?, 4: Uarini
9: Boa Vista, 4: Amajari
9: Boa Vista, 4: Alto Alegre
9: Boa Vista, 4: Bonfim
9: Boa Vista, 4: Cant?
9: Monteiro, 4: Ouro Velho
9: Boa Vista, 4: Caracara?
9: Boa Vista, 4: Caroebe
9: Boa Vista, 4: Iracema
9: Boa Vista, 4: Mucaja?
9: Boa Vista, 4: Normandia
9: Boa Vista, 4: Pacaraima
9: Boa Vista, 4: Rorain?polis
9: Boa Vista, 4: S?o Jo?o da Baliza
9: Boa Vista, 4: S?o Luiz
9: Boa Vista, 4: Uiramut?
9: Monteiro, 4: Prata
9: Abaetetuba, 4: Igarap?-Miri
9: Abaetetuba, 4: Moju
9: Almeirim, 4: Vit?ria do Jari
9: Altamira, 4: Anapu
9: Altamira, 4: Brasil Novo
9: Altamira, 4: Medicil?ndia
9: Altamira, 4: Pacaj?
9: Altamira, 4: Porto de Moz
9: Altamira, 4: Senador Jos? Porf?rio
9: Monteiro, 4: S?o Jo?o do Tigre
9: Altamira, 4: Vit?ria do Xingu
9: Bragan?a, 4: Augusto Corr?a
9: Bragan?a, 4: Tracuateua
9: Bragan?a, 4: Viseu
9: Breves, 4: Bagre
9: Breves, 4: Curralinho
9: Breves, 4: Melga?o
9: Breves, 4: Portel
9: Camet?, 4: Bai?o
9: Camet?, 4: Limoeiro do Ajuru
9: Monteiro, 4: S?o Sebasti?o do Umbuzeiro
9: Camet?, 4: Oeiras do Par?
9: Capanema, 4: Bonito
9: Capanema, 4: Cachoeira do Piri?
9: Capanema, 4: Nova Timboteua
9: Capanema, 4: Our?m
9: Capanema, 4: Peixe-Boi
9: Capanema, 4: Primavera
9: Capanema, 4: Quatipuru
9: Capanema, 4: Santa Luzia do Par?
9: Capanema, 4: Santar?m Novo
9: Monteiro, 4: Zabel?
9: Marab?, 4: Jacund?
9: Capit?o Po?o, 4: Garraf?o do Norte
9: Capit?o Po?o, 4: Nova Esperan?a do Piri?
9: Castanhal, 4: Aurora do Par?
9: Castanhal, 4: Inhangapi
9: Castanhal, 4: M?e do Rio
9: Castanhal, 4: Magalh?es Barata
9: Castanhal, 4: Maracan?
9: Castanhal, 4: Marapanim
9: Castanhal, 4: Santa Maria do Par?
9: Castanhal, 4: S?o Domingos do Capim
9: Patos, 4: Areia de Bara?nas
9: Castanhal, 4: S?o Francisco do Par?
9: Castanhal, 4: S?o Jo?o da Ponta
9: Castanhal, 4: S?o Miguel do Guam?
9: Castanhal, 4: Terra Alta
9: Concei??o do Araguaia, 4: Couto de Magalh?es
9: Marab?, 4: Abel Figueiredo
9: Marab?, 4: Bom Jesus do Tocantins
9: Marab?, 4: Brejo Grande do Araguaia
9: Marab?, 4: Eldorado dos Caraj?s
9: Marab?, 4: Goian?sia do Par?
9: Patos, 4: Cacimba de Areia
9: Marab?, 4: Itupiranga
9: Marab?, 4: Palestina do Par?
9: Marab?, 4: Parauapebas
9: Marab?, 4: Pi?arra
9: Marab?, 4: Reden??o
9: Marab?, 4: Rondon do Par?
9: Marab?, 4: S?o Domingos do Araguaia
9: Marab?, 4: S?o Jo?o do Araguaia
9: Patos, 4: Catingueira
9: Marab?, 4: Tucum?
9: Marab?, 4: Xinguara
9: Paragominas, 4: Ipixuna do Par?
9: Paragominas, 4: Ulian?polis
9: Santar?m, 4: Alenquer
9: Santar?m, 4: Aveiro
9: Santar?m, 4: Belterra
9: Santar?m, 4: Curu?
9: Santar?m, 4: Faro
9: Santar?m, 4: Itaituba
9: Patos, 4: Coremas
9: Santar?m, 4: Juruti
9: Santar?m, 4: Monte Alegre
9: Santar?m, 4: ?bidos
9: Santar?m, 4: Oriximin?
9: Santar?m, 4: Placas
9: Santar?m, 4: Terra Santa
9: Tucuru?, 4: Breu Branco
9: Tucuru?, 4: Goian?sia do Par?
9: Santa Luzia, 4: S?o Jos? do Sabugi
9: Patos, 4: Desterro
9: Tucuru?, 4: Novo Repartimento
9: Vigia, 4: S?o Caetano de Odivelas
9: ACP de Macap?, 4: Afu?
9: ACP de Macap?, 4: Chaves
9: ACP de Macap?, 4: Gurup?
9: ACP de Macap?, 4: Serra do Navio
9: ACP de Macap?, 4: Amap?
9: ACP de Macap?, 4: Pedra Branca do Amapar?
9: ACP de Macap?, 4: Cal?oene
9: ACP de Macap?, 4: Cutias
9: Patos, 4: Vista Serrana
9: ACP de Macap?, 4: Ferreira Gomes
9: ACP de Macap?, 4: Itaubal
9: ACP de Macap?, 4: Laranjal do Jari
9: ACP de Macap?, 4: Mazag?o
9: ACP de Macap?, 4: Oiapoque
9: ACP de Macap?, 4: Porto Grande
9: ACP de Macap?, 4: Pracu?ba
9: ACP de Macap?, 4: Tartarugalzinho
9: Palmas, 4: Aparecida do Rio Negro
9: Palmas, 4: Aragua?na
9: Patos, 4: Emas
9: Palmas, 4: Cristal?ndia
9: Palmas, 4: Dian?polis
9: Palmas, 4: F?tima
9: Palmas, 4: Gurupi
9: Palmas, 4: Lagoa da Confus?o
9: Palmas, 4: Lagoa do Tocantins
9: Palmas, 4: Lajeado
9: Palmas, 4: Lizarda
9: Palmas, 4: Mateiros
9: Palmas, 4: Miracema do Tocantins
9: Patos, 4: Imaculada
9: Palmas, 4: Monte do Carmo
9: Palmas, 4: Nova Rosal?ndia
9: Palmas, 4: Novo Acordo
9: Palmas, 4: Para?so do Tocantins
9: Palmas, 4: Porto Nacional
9: Palmas, 4: Rio Sono
9: Palmas, 4: Santa Tereza do Tocantins
9: Palmas, 4: S?o F?lix do Tocantins
9: Palmas, 4: Silvan?polis
9: Carutapera, 4: C?ndido Mendes
9: Patos, 4: Juru
9: Carutapera, 4: Godofredo Viana
9: Carutapera, 4: Lu?s Domingues
9: Maraca?um?, 4: Junco do Maranh?o
9: ACP de S?o Lu?s, 4: Alc?ntara
9: ACP de S?o Lu?s, 4: Alto Alegre do Maranh?o
9: ACP de S?o Lu?s, 4: Anajatuba
9: ACP de S?o Lu?s, 4: Arari
9: ACP de S?o Lu?s, 4: Axix?
9: ACP de S?o Lu?s, 4: Bacabal
9: ACP de S?o Lu?s, 4: Bacabeira
9: Patos, 4: M?e d'?gua
9: ACP de S?o Lu?s, 4: Barra do Corda
9: ACP de S?o Lu?s, 4: Barreirinhas
9: ACP de S?o Lu?s, 4: Cantanhede
9: ACP de S?o Lu?s, 4: Caxias
9: ACP de S?o Lu?s, 4: Chapadinha
9: ACP de S?o Lu?s, 4: Coroat?
9: ACP de S?o Lu?s, 4: Gon?alves Dias
9: ACP de S?o Lu?s, 4: Humberto de Campos
9: ACP de S?o Lu?s, 4: Icatu
9: ACP de S?o Lu?s, 4: Imperatriz
9: Patos, 4: Malta
9: ACP de S?o Lu?s, 4: Itapecuru Mirim
9: ACP de S?o Lu?s, 4: Mat?es do Norte
9: ACP de S?o Lu?s, 4: Miranda do Norte
9: ACP de S?o Lu?s, 4: Morros
9: ACP de S?o Lu?s, 4: Nina Rodrigues
9: ACP de S?o Lu?s, 4: Pedreiras
9: Caruaru, 4: Cumaru
9: ACP de S?o Lu?s, 4: Penalva
9: ACP de S?o Lu?s, 4: Pinheiro
9: ACP de S?o Lu?s, 4: Pirapemas
9: ACP de S?o Lu?s, 4: Presidente Dutra
9: Patos, 4: Matur?ia
9: ACP de S?o Lu?s, 4: Presidente Juscelino
9: ACP de S?o Lu?s, 4: Presidente Vargas
9: ACP de S?o Lu?s, 4: Primeira Cruz
9: ACP de S?o Lu?s, 4: Ros?rio
9: ACP de S?o Lu?s, 4: Santa In?s
9: ACP de S?o Lu?s, 4: Santa Rita
9: ACP de S?o Lu?s, 4: Santo Amaro do Maranh?o
9: ACP de S?o Lu?s, 4: S?o Bento
9: ACP de S?o Lu?s, 4: S?o Jo?o Batista
9: ACP de S?o Lu?s, 4: S?o Mateus do Maranh?o
9: Patos, 4: Olho d'?gua
9: ACP de S?o Lu?s, 4: S?o Vicente Ferrer
9: ACP de S?o Lu?s, 4: Urbano Santos
9: ACP de S?o Lu?s, 4: Vargem Grande
9: ACP de S?o Lu?s, 4: Viana
9: ACP de S?o Lu?s, 4: Z? Doca
9: ACP de Teresina, 4: Balsas
9: ACP de Teresina, 4: Barra do Corda
9: ACP de Teresina, 4: Buriti
9: ACP de Teresina, 4: Caxias
9: ACP de Teresina, 4: Dom Pedro
9: Patos, 4: Passagem
9: ACP de Teresina, 4: Gon?alves Dias
9: ACP de Teresina, 4: Mat?es
9: ACP de Teresina, 4: Parnarama
9: ACP de Teresina, 4: S?o Jo?o dos Patos
9: ACP de Teresina, 4: Agricol?ndia
9: ACP de Teresina, 4: ?gua Branca
9: ACP de Teresina, 4: Alto Long?
9: ACP de Teresina, 4: Altos
9: ACP de Teresina, 4: Amarante
9: ACP de Teresina, 4: Angical do Piau?
9: Santa Luzia, 4: V?rzea
9: Patos, 4: Pianc?
9: ACP de Teresina, 4: Aroazes
9: ACP de Teresina, 4: Barra d'Alc?ntara
9: ACP de Teresina, 4: Barras
9: ACP de Teresina, 4: Barro Duro
9: ACP de Teresina, 4: Batalha
9: ACP de Teresina, 4: Beneditinos
9: ACP de Teresina, 4: Bom Jesus
9: ACP de Teresina, 4: Cabeceiras do Piau?
9: ACP de Teresina, 4: Campo Maior
9: ACP de Teresina, 4: Canto do Buriti
9: Patos, 4: Pombal
9: ACP de Teresina, 4: Coivaras
9: ACP de Teresina, 4: Corrente
9: ACP de Teresina, 4: Curralinhos
9: ACP de Teresina, 4: Elesb?o Veloso
9: ACP de Teresina, 4: Esperantina
9: ACP de Teresina, 4: Floriano
9: ACP de Teresina, 4: Francin?polis
9: ACP de Teresina, 4: Hugo Napole?o
9: ACP de Teresina, 4: Inhuma
9: ACP de Teresina, 4: Ipiranga do Piau?
9: Patos, 4: Quixab?
9: ACP de Teresina, 4: Jardim do Mulato
9: ACP de Teresina, 4: Jos? de Freitas
9: ACP de Teresina, 4: Lagoinha do Piau?
9: ACP de Teresina, 4: Lagoa do Piau?
9: ACP de Teresina, 4: Luzil?ndia
9: ACP de Teresina, 4: Miguel Alves
9: ACP de Teresina, 4: Miguel Le?o
9: ACP de Teresina, 4: Monsenhor Gil
9: ACP de Teresina, 4: Oeiras
9: ACP de Teresina, 4: Olho d'?gua do Piau?
9: Patos, 4: Salgadinho
9: ACP de Teresina, 4: Palmeirais
9: ACP de Teresina, 4: Parna?ba
9: ACP de Teresina, 4: Passagem Franca do Piau?
9: ACP de Teresina, 4: Pau D'arco do Piau?
9: ACP de Teresina, 4: Pedro II
9: ACP de Teresina, 4: Picos
9: ACP de Teresina, 4: Piripiri
9: ACP de Teresina, 4: Prata do Piau?
9: ACP de Teresina, 4: Regenera??o
9: ACP de Teresina, 4: Santa Cruz dos Milagres
9: Patos, 4: Santa Luzia
9: ACP de Teresina, 4: S?o F?lix do Piau?
9: ACP de Teresina, 4: S?o Gon?alo do Piau?
9: ACP de Teresina, 4: S?o Jo?o do Piau?
9: ACP de Teresina, 4: S?o Miguel da Baixa Grande
9: ACP de Teresina, 4: S?o Pedro do Piau?
9: ACP de Teresina, 4: S?o Raimundo Nonato
9: ACP de Teresina, 4: Simpl?cio Mendes
9: ACP de Teresina, 4: Uni?o
9: ACP de Teresina, 4: Valen?a do Piau?
9: ACP de Teresina, 4: V?rzea Grande
9: Patos, 4: Santa Teresinha
9: Acara?, 4: Cruz
9: Acara?, 4: Itarema
9: Aracati, 4: Fortim
9: Aracati, 4: Itai?aba
9: Aracati, 4: Jaguaruana
9: Canind?, 4: Boa Viagem
9: Canind?, 4: Caridade
9: Canind?, 4: Itatira
9: Canind?, 4: Madalena
9: Patos, 4: S?o Bentinho
9: Crate?s, 4: Ararend?
9: Crate?s, 4: Independ?ncia
9: Crate?s, 4: Ipaporanga
9: Crate?s, 4: Monsenhor Tabosa
9: Crate?s, 4: Nova Russas
9: Crate?s, 4: Novo Oriente
9: Crate?s, 4: Poranga
9: Crate?s, 4: Quiterian?polis
9: Crate?s, 4: Tamboril
9: Iguatu, 4: Acopiara
9: Patos, 4: S?o Jos? de Espinharas
9: Iguatu, 4: Cari?s
9: Iguatu, 4: Catarina
9: Iguatu, 4: Cedro
9: Iguatu, 4: Ic?
9: Iguatu, 4: Juc?s
9: Iguatu, 4: Momba?a
9: Iguatu, 4: Pedra Branca
9: Iguatu, 4: Piquet Carneiro
9: Iguatu, 4: Quixel?
9: Iguatu, 4: Saboeiro
9: Patos, 4: S?o Jos? do Bonfim
9: Iguatu, 4: V?rzea Alegre
9: Iracema, 4: Potiretama
9: Itapag?, 4: Irau?uba
